Time (ms),Amplitude
1430288.8888888888,-0.24
1430291.6666666667,-0.25
1430294.4444444445,-0.255
1430297.2222222222,-0.24
1430300.0,-0.235
1430302.7777777778,-0.235
1430305.5555555555,-0.245
1430308.3333333335,-0.255
1430311.1111111112,-0.25
1430313.8888888888,-0.25
1430316.6666666665,-0.24
1430319.4444444445,-0.23
1430322.2222222222,-0.24
1430325.0,-0.255
1430327.7777777778,-0.25
1430330.5555555555,-0.255
1430333.3333333333,-0.235
1430336.1111111112,-0.235
1430338.888888889,-0.24
1430341.6666666667,-0.24
1430344.4444444445,-0.235
1430347.2222222222,-0.24
1430350.0,-0.24
1430352.777777778,-0.235
1430355.5555555555,-0.24
1430358.3333333333,-0.24
1430361.111111111,-0.24
1430363.8888888888,-0.23
1430366.6666666665,-0.23
1430369.4444444445,-0.24
1430372.2222222222,-0.245
1430375.0,-0.245
1430377.7777777778,-0.245
1430380.5555555555,-0.235
1430383.3333333335,-0.23
1430386.1111111112,-0.23
1430388.888888889,-0.245
1430391.6666666667,-0.25
1430394.4444444445,-0.245
1430397.222222222,-0.24
1430400.0,-0.225
1430402.7777777778,-0.235
1430405.5555555555,-0.24
1430408.3333333333,-0.245
1430411.111111111,-0.24
1430413.8888888888,-0.23
1430416.6666666667,-0.23
1430419.4444444445,-0.235
1430422.2222222222,-0.245
1430425.0,-0.25
1430427.7777777778,-0.245
1430430.5555555555,-0.235
1430433.3333333335,-0.23
1430436.1111111112,-0.235
1430438.8888888888,-0.24
1430441.6666666665,-0.25
1430444.4444444445,-0.245
1430447.2222222222,-0.235
1430450.0,-0.23
1430452.7777777778,-0.23
1430455.5555555555,-0.24
1430458.3333333333,-0.245
1430461.1111111112,-0.24
1430463.888888889,-0.235
1430466.6666666667,-0.225
1430469.4444444445,-0.225
1430472.2222222222,-0.22
1430475.0,-0.235
1430477.777777778,-0.225
1430480.5555555555,-0.215
1430483.3333333333,-0.195
1430486.111111111,-0.185
1430488.8888888888,-0.18
1430491.6666666665,-0.195
1430494.4444444445,-0.175
1430497.2222222222,-0.165
1430500.0,-0.155
1430502.7777777778,-0.15
1430505.5555555555,-0.135
1430508.3333333335,-0.155
1430511.1111111112,-0.135
1430513.888888889,-0.13
1430516.6666666667,-0.125
1430519.4444444445,-0.13
1430522.222222222,-0.135
1430525.0,-0.135
1430527.7777777778,-0.125
1430530.5555555555,-0.115
1430533.3333333333,-0.12
1430536.111111111,-0.12
1430538.8888888888,-0.14
1430541.6666666667,-0.15
1430544.4444444445,-0.145
1430547.2222222222,-0.155
1430550.0,-0.145
1430552.7777777778,-0.16
1430555.5555555555,-0.17
1430558.3333333335,-0.18
1430561.1111111112,-0.18
1430563.8888888888,-0.17
1430566.6666666665,-0.185
1430569.4444444445,-0.19
1430572.2222222222,-0.2
1430575.0,-0.22
1430577.7777777778,-0.22
1430580.5555555555,-0.225
1430583.3333333333,-0.23
1430586.1111111112,-0.245
1430588.888888889,-0.255
1430591.6666666667,-0.265
1430594.4444444445,-0.255
1430597.2222222222,-0.255
1430600.0,-0.24
1430602.777777778,-0.26
1430605.5555555555,-0.265
1430608.3333333333,-0.275
1430611.111111111,-0.27
1430613.8888888888,-0.26
1430616.6666666665,-0.255
1430619.4444444445,-0.265
1430622.2222222222,-0.265
1430625.0,-0.26
1430627.7777777778,-0.265
1430630.5555555555,-0.26
1430633.3333333335,-0.245
1430636.1111111112,-0.26
1430638.888888889,-0.255
1430641.6666666667,-0.27
1430644.4444444445,-0.265
1430647.222222222,-0.255
1430650.0,-0.25
1430652.7777777778,-0.26
1430655.5555555555,-0.26
1430658.3333333333,-0.28
1430661.111111111,-0.26
1430663.8888888888,-0.265
1430666.6666666667,-0.255
1430669.4444444445,-0.255
1430672.2222222222,-0.265
1430675.0,-0.265
1430677.7777777778,-0.26
1430680.5555555555,-0.24
1430683.3333333335,-0.22
1430686.1111111112,-0.215
1430688.8888888888,-0.2
1430691.6666666665,-0.18
1430694.4444444445,-0.18
1430697.2222222222,-0.15
1430700.0,-0.075
1430702.7777777778,-0.005
1430705.5555555555,0.085
1430708.3333333333,0.16
1430711.1111111112,0.25
1430713.888888889,0.375
1430716.6666666667,0.48
1430719.4444444445,0.555
1430722.2222222222,0.63
1430725.0,0.715
1430727.777777778,0.795
1430730.5555555555,0.795
1430733.3333333333,0.72
1430736.111111111,0.56
1430738.8888888888,0.36
1430741.6666666665,0.17
1430744.4444444445,-0.005
1430747.2222222222,-0.13
1430750.0,-0.21
1430752.7777777778,-0.27
1430755.5555555555,-0.295
1430758.3333333335,-0.275
1430761.1111111112,-0.235
1430763.888888889,-0.21
1430766.6666666667,-0.205
1430769.4444444445,-0.205
1430772.222222222,-0.225
1430775.0,-0.26
1430777.7777777778,-0.265
1430780.5555555555,-0.25
1430783.3333333333,-0.26
1430786.111111111,-0.27
1430788.8888888888,-0.275
1430791.6666666667,-0.275
1430794.4444444445,-0.28
1430797.2222222222,-0.27
1430800.0,-0.275
1430802.7777777778,-0.28
1430805.5555555555,-0.285
1430808.3333333335,-0.28
1430811.1111111112,-0.275
1430813.8888888888,-0.28
1430816.6666666665,-0.29
1430819.4444444445,-0.295
1430822.2222222222,-0.29
1430825.0,-0.3
1430827.7777777778,-0.305
1430830.5555555555,-0.29
1430833.3333333333,-0.275
1430836.1111111112,-0.275
1430838.888888889,-0.28
1430841.6666666667,-0.3
1430844.4444444445,-0.285
1430847.2222222222,-0.275
1430850.0,-0.27
1430852.777777778,-0.265
1430855.5555555555,-0.275
1430858.3333333333,-0.28
1430861.111111111,-0.27
1430863.8888888888,-0.265
1430866.6666666665,-0.265
1430869.4444444445,-0.27
1430872.2222222222,-0.265
1430875.0,-0.28
1430877.7777777778,-0.27
1430880.5555555555,-0.255
1430883.3333333335,-0.26
1430886.1111111112,-0.245
1430888.888888889,-0.25
1430891.6666666667,-0.26
1430894.4444444445,-0.25
1430897.222222222,-0.245
1430900.0,-0.245
1430902.7777777778,-0.24
1430905.5555555555,-0.24
1430908.3333333333,-0.24
1430911.111111111,-0.245
1430913.8888888888,-0.23
1430916.6666666667,-0.225
1430919.4444444445,-0.215
1430922.2222222222,-0.21
1430925.0,-0.22
1430927.7777777778,-0.21
1430930.5555555555,-0.2
1430933.3333333335,-0.19
1430936.1111111112,-0.18
1430938.8888888888,-0.19
1430941.6666666665,-0.2
1430944.4444444445,-0.175
1430947.2222222222,-0.165
1430950.0,-0.15
1430952.7777777778,-0.155
1430955.5555555555,-0.145
1430958.3333333333,-0.15
1430961.1111111112,-0.13
1430963.888888889,-0.125
1430966.6666666667,-0.105
1430969.4444444445,-0.105
1430972.2222222222,-0.095
1430975.0,-0.1
1430977.777777778,-0.08
1430980.5555555555,-0.065
1430983.3333333333,-0.06
1430986.111111111,-0.065
1430988.8888888888,-0.06
1430991.6666666665,-0.07
1430994.4444444445,-0.055
1430997.2222222222,-0.04
1431000.0,-0.03
1431002.7777777778,-0.03
1431005.5555555555,-0.025
1431008.3333333335,-0.03
1431011.1111111112,-0.015
1431013.888888889,-0.005
1431016.6666666667,0.0
1431019.4444444445,0.0
1431022.222222222,-0.02
1431025.0,-0.035
1431027.7777777778,-0.04
1431030.5555555555,-0.045
1431033.3333333333,-0.045
1431036.111111111,-0.055
1431038.8888888888,-0.065
1431041.6666666667,-0.095
1431044.4444444445,-0.11
1431047.2222222222,-0.115
1431050.0,-0.125
1431052.7777777778,-0.14
1431055.5555555555,-0.165
1431058.3333333335,-0.18
1431061.1111111112,-0.185
1431063.8888888888,-0.185
1431066.6666666665,-0.195
1431069.4444444445,-0.22
1431072.2222222222,-0.235
1431075.0,-0.245
1431077.7777777778,-0.25
1431080.5555555555,-0.245
1431083.3333333333,-0.245
1431086.1111111112,-0.255
1431088.888888889,-0.265
1431091.6666666667,-0.27
1431094.4444444445,-0.265
1431097.2222222222,-0.265
1431100.0,-0.265
1431102.777777778,-0.27
1431105.5555555555,-0.285
1431108.3333333333,-0.29
1431111.111111111,-0.28
1431113.8888888888,-0.27
1431116.6666666665,-0.27
1431119.4444444445,-0.275
1431122.2222222222,-0.275
1431125.0,-0.29
1431127.7777777778,-0.285
1431130.5555555555,-0.285
1431133.3333333335,-0.29
1431136.1111111112,-0.28
1431138.888888889,-0.29
1431141.6666666667,-0.305
1431144.4444444445,-0.295
1431147.222222222,-0.28
1431150.0,-0.28
1431152.7777777778,-0.29
1431155.5555555555,-0.295
1431158.3333333333,-0.3
1431161.111111111,-0.285
1431163.8888888888,-0.295
1431166.6666666667,-0.28
1431169.4444444445,-0.28
1431172.2222222222,-0.29
1431175.0,-0.305
1431177.7777777778,-0.3
1431180.5555555555,-0.29
1431183.3333333335,-0.29
1431186.1111111112,-0.285
1431188.8888888888,-0.295
1431191.6666666665,-0.305
1431194.4444444445,-0.3
1431197.2222222222,-0.285
1431200.0,-0.28
1431202.7777777778,-0.28
1431205.5555555555,-0.295
1431208.3333333333,-0.3
1431211.1111111112,-0.29
1431213.888888889,-0.28
1431216.6666666667,-0.28
1431219.4444444445,-0.285
1431222.2222222222,-0.295
1431225.0,-0.3
1431227.777777778,-0.285
1431230.5555555555,-0.285
1431233.3333333333,-0.27
1431236.111111111,-0.28
1431238.8888888888,-0.285
1431241.6666666665,-0.31
1431244.4444444445,-0.305
1431247.2222222222,-0.295
1431250.0,-0.29
1431252.7777777778,-0.285
1431255.5555555555,-0.29
1431258.3333333335,-0.31
1431261.1111111112,-0.31
1431263.888888889,-0.3
1431266.6666666667,-0.295
1431269.4444444445,-0.305
1431272.222222222,-0.315
1431275.0,-0.315
1431277.7777777778,-0.31
1431280.5555555555,-0.31
1431283.3333333333,-0.29
1431286.111111111,-0.295
1431288.8888888888,-0.305
1431291.6666666667,-0.32
1431294.4444444445,-0.31
1431297.2222222222,-0.315
1431300.0,-0.305
1431302.7777777778,-0.3
1431305.5555555555,-0.3
1431308.3333333335,-0.315
1431311.1111111112,-0.315
1431313.8888888888,-0.32
1431316.6666666665,-0.31
1431319.4444444445,-0.31
1431322.2222222222,-0.31
1431325.0,-0.325
1431327.7777777778,-0.325
1431330.5555555555,-0.325
1431333.3333333333,-0.315
1431336.1111111112,-0.31
1431338.888888889,-0.32
1431341.6666666667,-0.325
1431344.4444444445,-0.315
1431347.2222222222,-0.31
1431350.0,-0.305
1431352.777777778,-0.305
1431355.5555555555,-0.32
1431358.3333333333,-0.325
1431361.111111111,-0.325
1431363.8888888888,-0.315
1431366.6666666665,-0.305
1431369.4444444445,-0.315
1431372.2222222222,-0.32
1431375.0,-0.33
1431377.7777777778,-0.33
1431380.5555555555,-0.32
1431383.3333333335,-0.32
1431386.1111111112,-0.325
1431388.888888889,-0.325
1431391.6666666667,-0.34
1431394.4444444445,-0.33
1431397.222222222,-0.32
1431400.0,-0.315
1431402.7777777778,-0.32
1431405.5555555555,-0.335
1431408.3333333333,-0.335
1431411.111111111,-0.33
1431413.8888888888,-0.32
1431416.6666666667,-0.325
1431419.4444444445,-0.325
1431422.2222222222,-0.325
1431425.0,-0.335
1431427.7777777778,-0.34
1431430.5555555555,-0.33
1431433.3333333335,-0.325
1431436.1111111112,-0.32
1431438.8888888888,-0.33
1431441.6666666665,-0.335
1431444.4444444445,-0.33
1431447.2222222222,-0.32
1431450.0,-0.32
1431452.7777777778,-0.32
1431455.5555555555,-0.33
1431458.3333333333,-0.345
1431461.1111111112,-0.335
1431463.888888889,-0.33
1431466.6666666667,-0.33
1431469.4444444445,-0.325
1431472.2222222222,-0.335
1431475.0,-0.345
1431477.777777778,-0.34
1431480.5555555555,-0.325
1431483.3333333333,-0.315
1431486.111111111,-0.315
1431488.8888888888,-0.32
1431491.6666666665,-0.33
1431494.4444444445,-0.335
1431497.2222222222,-0.32
1431500.0,-0.31
1431502.7777777778,-0.315
1431505.5555555555,-0.325
1431508.3333333335,-0.325
1431511.1111111112,-0.32
1431513.888888889,-0.335
1431516.6666666667,-0.31
1431519.4444444445,-0.31
1431522.222222222,-0.315
1431525.0,-0.33
1431527.7777777778,-0.33
1431530.5555555555,-0.325
1431533.3333333333,-0.315
1431536.111111111,-0.315
1431538.8888888888,-0.335
1431541.6666666667,-0.335
1431544.4444444445,-0.33
1431547.2222222222,-0.325
1431550.0,-0.315
1431552.7777777778,-0.315
1431555.5555555555,-0.32
1431558.3333333335,-0.33
1431561.1111111112,-0.33
1431563.8888888888,-0.32
1431566.6666666665,-0.325
1431569.4444444445,-0.31
1431572.2222222222,-0.31
1431575.0,-0.325
1431577.7777777778,-0.32
1431580.5555555555,-0.315
1431583.3333333333,-0.31
1431586.1111111112,-0.31
1431588.888888889,-0.315
1431591.6666666667,-0.32
1431594.4444444445,-0.33
1431597.2222222222,-0.325
1431600.0,-0.315
1431602.777777778,-0.32
1431605.5555555555,-0.32
1431608.3333333333,-0.325
1431611.111111111,-0.32
1431613.8888888888,-0.32
1431616.6666666665,-0.31
1431619.4444444445,-0.315
1431622.2222222222,-0.31
1431625.0,-0.315
1431627.7777777778,-0.32
1431630.5555555555,-0.305
1431633.3333333335,-0.32
1431636.1111111112,-0.31
1431638.888888889,-0.315
1431641.6666666667,-0.32
1431644.4444444445,-0.325
1431647.222222222,-0.315
1431650.0,-0.305
1431652.7777777778,-0.305
1431655.5555555555,-0.31
1431658.3333333333,-0.315
1431661.111111111,-0.32
1431663.8888888888,-0.315
1431666.6666666667,-0.3
1431669.4444444445,-0.31
1431672.2222222222,-0.3
1431675.0,-0.3
1431677.7777777778,-0.31
1431680.5555555555,-0.29
1431683.3333333335,-0.3
1431686.1111111112,-0.295
1431688.8888888888,-0.3
1431691.6666666665,-0.31
1431694.4444444445,-0.3
1431697.2222222222,-0.295
1431700.0,-0.295
1431702.7777777778,-0.29
1431705.5555555555,-0.295
1431708.3333333333,-0.295
1431711.1111111112,-0.285
1431713.888888889,-0.275
1431716.6666666667,-0.265
1431719.4444444445,-0.27
1431722.2222222222,-0.26
1431725.0,-0.255
1431727.777777778,-0.245
1431730.5555555555,-0.23
1431733.3333333333,-0.225
1431736.111111111,-0.23
1431738.8888888888,-0.225
1431741.6666666665,-0.215
1431744.4444444445,-0.21
1431747.2222222222,-0.19
1431750.0,-0.19
1431752.7777777778,-0.185
1431755.5555555555,-0.2
1431758.3333333335,-0.2
1431761.1111111112,-0.185
1431763.888888889,-0.16
1431766.6666666667,-0.165
1431769.4444444445,-0.165
1431772.222222222,-0.18
1431775.0,-0.195
1431777.7777777778,-0.195
1431780.5555555555,-0.2
1431783.3333333333,-0.205
1431786.111111111,-0.205
1431788.8888888888,-0.22
1431791.6666666667,-0.23
1431794.4444444445,-0.215
1431797.2222222222,-0.215
1431800.0,-0.225
1431802.7777777778,-0.23
1431805.5555555555,-0.25
1431808.3333333335,-0.275
1431811.1111111112,-0.28
1431813.8888888888,-0.275
1431816.6666666665,-0.27
1431819.4444444445,-0.275
1431822.2222222222,-0.275
1431825.0,-0.295
1431827.7777777778,-0.305
1431830.5555555555,-0.295
1431833.3333333333,-0.3
1431836.1111111112,-0.285
1431838.888888889,-0.295
1431841.6666666667,-0.31
1431844.4444444445,-0.285
1431847.2222222222,-0.29
1431850.0,-0.28
1431852.777777778,-0.29
1431855.5555555555,-0.295
1431858.3333333333,-0.285
1431861.111111111,-0.28
1431863.8888888888,-0.275
1431866.6666666665,-0.28
1431869.4444444445,-0.275
1431872.2222222222,-0.28
1431875.0,-0.29
1431877.7777777778,-0.28
1431880.5555555555,-0.28
1431883.3333333335,-0.285
1431886.1111111112,-0.275
1431888.888888889,-0.275
1431891.6666666667,-0.29
1431894.4444444445,-0.27
1431897.222222222,-0.265
1431900.0,-0.26
1431902.7777777778,-0.245
1431905.5555555555,-0.235
1431908.3333333333,-0.22
1431911.111111111,-0.2
1431913.8888888888,-0.185
1431916.6666666667,-0.165
1431919.4444444445,-0.12
1431922.2222222222,-0.05
1431925.0,0.035
1431927.7777777778,0.15
1431930.5555555555,0.26
1431933.3333333335,0.39
1431936.1111111112,0.505
1431938.8888888888,0.6
1431941.6666666665,0.69
1431944.4444444445,0.81
1431947.2222222222,0.87
1431950.0,0.835
1431952.7777777778,0.695
1431955.5555555555,0.485
1431958.3333333333,0.26
1431961.1111111112,0.05
1431963.888888889,-0.085
1431966.6666666667,-0.185
1431969.4444444445,-0.26
1431972.2222222222,-0.3
1431975.0,-0.285
1431977.777777778,-0.23
1431980.5555555555,-0.2
1431983.3333333333,-0.2
1431986.111111111,-0.205
1431988.8888888888,-0.235
1431991.6666666665,-0.255
1431994.4444444445,-0.26
1431997.2222222222,-0.265
1432000.0,-0.255
1432002.7777777778,-0.27
1432005.5555555555,-0.265
1432008.3333333335,-0.28
1432011.1111111112,-0.285
1432013.888888889,-0.27
1432016.6666666667,-0.275
1432019.4444444445,-0.28
1432022.222222222,-0.28
1432025.0,-0.295
1432027.7777777778,-0.285
1432030.5555555555,-0.275
1432033.3333333333,-0.265
1432036.111111111,-0.275
1432038.8888888888,-0.28
1432041.6666666667,-0.285
1432044.4444444445,-0.29
1432047.2222222222,-0.285
1432050.0,-0.265
1432052.7777777778,-0.275
1432055.5555555555,-0.27
1432058.3333333335,-0.28
1432061.1111111112,-0.27
1432063.8888888888,-0.27
1432066.6666666665,-0.265
1432069.4444444445,-0.26
1432072.2222222222,-0.255
1432075.0,-0.275
1432077.7777777778,-0.27
1432080.5555555555,-0.25
1432083.3333333333,-0.25
1432086.1111111112,-0.245
1432088.888888889,-0.255
1432091.6666666667,-0.255
1432094.4444444445,-0.255
1432097.2222222222,-0.245
1432100.0,-0.235
1432102.777777778,-0.23
1432105.5555555555,-0.24
1432108.3333333333,-0.235
1432111.111111111,-0.24
1432113.8888888888,-0.22
1432116.6666666665,-0.205
1432119.4444444445,-0.2
1432122.2222222222,-0.205
1432125.0,-0.205
1432127.7777777778,-0.21
1432130.5555555555,-0.195
1432133.3333333335,-0.195
1432136.1111111112,-0.18
1432138.888888889,-0.18
1432141.6666666667,-0.185
1432144.4444444445,-0.17
1432147.222222222,-0.16
1432150.0,-0.145
1432152.7777777778,-0.14
1432155.5555555555,-0.14
1432158.3333333333,-0.15
1432161.111111111,-0.135
1432163.8888888888,-0.125
1432166.6666666667,-0.12
1432169.4444444445,-0.105
1432172.2222222222,-0.095
1432175.0,-0.095
1432177.7777777778,-0.095
1432180.5555555555,-0.075
1432183.3333333335,-0.06
1432186.1111111112,-0.055
1432188.8888888888,-0.065
1432191.6666666665,-0.065
1432194.4444444445,-0.055
1432197.2222222222,-0.03
1432200.0,-0.01
1432202.7777777778,-0.01
1432205.5555555555,-0.01
1432208.3333333333,-0.02
1432211.1111111112,-0.01
1432213.888888889,0.01
1432216.6666666667,0.015
1432219.4444444445,0.015
1432222.2222222222,0.015
1432225.0,0.01
1432227.777777778,0.015
1432230.5555555555,0.015
1432233.3333333333,0.02
1432236.111111111,0.015
1432238.8888888888,-0.005
1432241.6666666665,-0.015
1432244.4444444445,-0.025
1432247.2222222222,-0.02
1432250.0,-0.025
1432252.7777777778,-0.045
1432255.5555555555,-0.06
1432258.3333333335,-0.085
1432261.1111111112,-0.1
1432263.888888889,-0.11
1432266.6666666667,-0.11
1432269.4444444445,-0.125
1432272.222222222,-0.135
1432275.0,-0.16
1432277.7777777778,-0.16
1432280.5555555555,-0.165
1432283.3333333333,-0.17
1432286.111111111,-0.18
1432288.8888888888,-0.19
1432291.6666666667,-0.2
1432294.4444444445,-0.21
1432297.2222222222,-0.215
1432300.0,-0.22
1432302.7777777778,-0.215
1432305.5555555555,-0.22
1432308.3333333335,-0.23
1432311.1111111112,-0.22
1432313.8888888888,-0.22
1432316.6666666665,-0.215
1432319.4444444445,-0.225
1432322.2222222222,-0.23
1432325.0,-0.24
1432327.7777777778,-0.23
1432330.5555555555,-0.23
1432333.3333333333,-0.235
1432336.1111111112,-0.225
1432338.888888889,-0.24
1432341.6666666667,-0.24
1432344.4444444445,-0.235
1432347.2222222222,-0.23
1432350.0,-0.23
1432352.777777778,-0.23
1432355.5555555555,-0.235
1432358.3333333333,-0.245
1432361.111111111,-0.235
1432363.8888888888,-0.235
1432366.6666666665,-0.235
1432369.4444444445,-0.24
1432372.2222222222,-0.24
1432375.0,-0.25
1432377.7777777778,-0.25
1432380.5555555555,-0.235
1432383.3333333335,-0.235
1432386.1111111112,-0.23
1432388.888888889,-0.25
1432391.6666666667,-0.25
1432394.4444444445,-0.24
1432397.222222222,-0.235
1432400.0,-0.23
1432402.7777777778,-0.23
1432405.5555555555,-0.235
1432408.3333333333,-0.245
1432411.111111111,-0.24
1432413.8888888888,-0.23
1432416.6666666667,-0.23
1432419.4444444445,-0.24
1432422.2222222222,-0.245
1432425.0,-0.255
1432427.7777777778,-0.245
1432430.5555555555,-0.24
1432433.3333333335,-0.24
1432436.1111111112,-0.25
1432438.8888888888,-0.255
1432441.6666666665,-0.25
1432444.4444444445,-0.25
1432447.2222222222,-0.245
1432450.0,-0.24
1432452.7777777778,-0.25
1432455.5555555555,-0.255
1432458.3333333333,-0.26
1432461.1111111112,-0.26
1432463.888888889,-0.245
1432466.6666666667,-0.24
1432469.4444444445,-0.245
1432472.2222222222,-0.255
1432475.0,-0.265
1432477.777777778,-0.25
1432480.5555555555,-0.245
1432483.3333333333,-0.23
1432486.111111111,-0.25
1432488.8888888888,-0.26
1432491.6666666665,-0.27
1432494.4444444445,-0.26
1432497.2222222222,-0.25
1432500.0,-0.245
1432502.7777777778,-0.245
1432505.5555555555,-0.25
1432508.3333333335,-0.265
1432511.1111111112,-0.265
1432513.888888889,-0.25
1432516.6666666667,-0.245
1432519.4444444445,-0.255
1432522.222222222,-0.255
1432525.0,-0.27
1432527.7777777778,-0.27
1432530.5555555555,-0.255
1432533.3333333333,-0.24
1432536.111111111,-0.26
1432538.8888888888,-0.275
1432541.6666666667,-0.285
1432544.4444444445,-0.27
1432547.2222222222,-0.255
1432550.0,-0.255
1432552.7777777778,-0.255
1432555.5555555555,-0.26
1432558.3333333335,-0.26
1432561.1111111112,-0.275
1432563.8888888888,-0.255
1432566.6666666665,-0.245
1432569.4444444445,-0.245
1432572.2222222222,-0.265
1432575.0,-0.265
1432577.7777777778,-0.265
1432580.5555555555,-0.26
1432583.3333333333,-0.25
1432586.1111111112,-0.25
1432588.888888889,-0.275
1432591.6666666667,-0.275
1432594.4444444445,-0.26
1432597.2222222222,-0.26
1432600.0,-0.255
1432602.777777778,-0.255
1432605.5555555555,-0.265
1432608.3333333333,-0.275
1432611.111111111,-0.275
1432613.8888888888,-0.255
1432616.6666666665,-0.25
1432619.4444444445,-0.25
1432622.2222222222,-0.27
1432625.0,-0.27
1432627.7777777778,-0.26
1432630.5555555555,-0.27
1432633.3333333335,-0.26
1432636.1111111112,-0.265
1432638.888888889,-0.265
1432641.6666666667,-0.275
1432644.4444444445,-0.27
1432647.222222222,-0.26
1432650.0,-0.255
1432652.7777777778,-0.255
1432655.5555555555,-0.27
1432658.3333333333,-0.28
1432661.111111111,-0.26
1432663.8888888888,-0.26
1432666.6666666667,-0.255
1432669.4444444445,-0.265
1432672.2222222222,-0.265
1432675.0,-0.27
1432677.7777777778,-0.26
1432680.5555555555,-0.255
1432683.3333333335,-0.26
1432686.1111111112,-0.265
1432688.8888888888,-0.265
1432691.6666666665,-0.28
1432694.4444444445,-0.28
1432697.2222222222,-0.26
1432700.0,-0.27
1432702.7777777778,-0.27
1432705.5555555555,-0.27
1432708.3333333333,-0.27
1432711.1111111112,-0.265
1432713.888888889,-0.27
1432716.6666666667,-0.255
1432719.4444444445,-0.26
1432722.2222222222,-0.26
1432725.0,-0.26
1432727.777777778,-0.265
1432730.5555555555,-0.26
1432733.3333333333,-0.26
1432736.111111111,-0.26
1432738.8888888888,-0.27
1432741.6666666665,-0.27
1432744.4444444445,-0.265
1432747.2222222222,-0.265
1432750.0,-0.26
1432752.7777777778,-0.265
1432755.5555555555,-0.265
1432758.3333333335,-0.28
1432761.1111111112,-0.27
1432763.888888889,-0.26
1432766.6666666667,-0.265
1432769.4444444445,-0.26
1432772.222222222,-0.265
1432775.0,-0.265
1432777.7777777778,-0.255
1432780.5555555555,-0.265
1432783.3333333333,-0.26
1432786.111111111,-0.255
1432788.8888888888,-0.26
1432791.6666666667,-0.27
1432794.4444444445,-0.27
1432797.2222222222,-0.26
1432800.0,-0.25
1432802.7777777778,-0.25
1432805.5555555555,-0.255
1432808.3333333335,-0.26
1432811.1111111112,-0.265
1432813.8888888888,-0.255
1432816.6666666665,-0.24
1432819.4444444445,-0.25
1432822.2222222222,-0.255
1432825.0,-0.27
1432827.7777777778,-0.26
1432830.5555555555,-0.26
1432833.3333333333,-0.245
1432836.1111111112,-0.25
1432838.888888889,-0.265
1432841.6666666667,-0.26
1432844.4444444445,-0.255
1432847.2222222222,-0.25
1432850.0,-0.24
1432852.777777778,-0.24
1432855.5555555555,-0.245
1432858.3333333333,-0.25
1432861.111111111,-0.245
1432863.8888888888,-0.225
1432866.6666666665,-0.21
1432869.4444444445,-0.215
1432872.2222222222,-0.21
