Time (ms),Amplitude
833.3333333333334,-0.29
836.1111111111111,-0.295
838.8888888888889,-0.305
841.6666666666666,-0.315
844.4444444444445,-0.315
847.2222222222222,-0.31
850.0,-0.305
852.7777777777777,-0.305
855.5555555555555,-0.295
858.3333333333333,-0.32
861.1111111111112,-0.33
863.8888888888889,-0.33
866.6666666666667,-0.33
869.4444444444445,-0.335
872.2222222222223,-0.35
875.0,-0.34
877.7777777777777,-0.325
880.5555555555555,-0.305
883.3333333333333,-0.295
886.1111111111111,-0.3
888.8888888888888,-0.32
891.6666666666667,-0.35
894.4444444444445,-0.36
897.2222222222223,-0.345
900.0,-0.315
902.7777777777778,-0.29
905.5555555555557,-0.29
908.3333333333334,-0.295
911.1111111111112,-0.335
913.8888888888888,-0.335
916.6666666666666,-0.32
919.4444444444443,-0.295
922.2222222222224,-0.29
925.0,-0.285
927.7777777777778,-0.275
930.5555555555557,-0.28
933.3333333333334,-0.27
936.1111111111112,-0.265
938.8888888888888,-0.285
941.6666666666666,-0.285
944.4444444444443,-0.27
947.2222222222222,-0.275
950.0,-0.29
952.7777777777776,-0.3
955.5555555555557,-0.31
958.3333333333334,-0.315
961.1111111111112,-0.32
963.8888888888888,-0.305
966.6666666666666,-0.29
969.4444444444443,-0.28
972.2222222222222,-0.285
975.0,-0.29
977.7777777777776,-0.29
980.5555555555557,-0.29
983.3333333333331,-0.295
986.1111111111112,-0.305
988.8888888888888,-0.31
991.6666666666669,-0.29
994.4444444444443,-0.27
997.2222222222224,-0.255
1000.0,-0.25
1002.7777777777776,-0.28
1005.5555555555557,-0.315
1008.3333333333331,-0.35
1011.1111111111112,-0.365
1013.8888888888888,-0.36
1016.6666666666666,-0.345
1019.4444444444443,-0.335
1022.2222222222222,-0.345
1025.0,-0.325
1027.7777777777776,-0.31
1030.5555555555554,-0.295
1033.3333333333337,-0.3
1036.1111111111113,-0.285
1038.888888888889,-0.27
1041.6666666666667,-0.265
1044.4444444444446,-0.26
1047.2222222222222,-0.29
1050.0,-0.29
1052.7777777777778,-0.285
1055.5555555555557,-0.265
1058.3333333333333,-0.265
1061.111111111111,-0.24
1063.888888888889,-0.23
1066.6666666666667,-0.24
1069.4444444444443,-0.27
1072.2222222222222,-0.28
1075.0,-0.285
1077.7777777777778,-0.27
1080.5555555555554,-0.245
1083.3333333333333,-0.225
1086.111111111111,-0.215
1088.8888888888887,-0.215
1091.6666666666663,-0.235
1094.4444444444446,-0.245
1097.2222222222224,-0.255
1100.0,-0.26
1102.7777777777778,-0.275
1105.5555555555557,-0.295
1108.3333333333337,-0.3
1111.111111111111,-0.28
1113.888888888889,-0.265
1116.6666666666667,-0.235
1119.4444444444446,-0.21
1122.2222222222222,-0.195
1125.0,-0.18
1127.7777777777778,-0.12
1130.5555555555554,-0.04
1133.3333333333333,0.1
1136.111111111111,0.235
1138.888888888889,0.35
1141.6666666666663,0.475
1144.4444444444443,0.62
1147.2222222222222,0.735
1150.0,0.85
1152.7777777777776,0.945
1155.5555555555554,0.98
1158.3333333333337,0.89
1161.1111111111113,0.72
1163.888888888889,0.5
1166.6666666666667,0.27
1169.4444444444446,0.045
1172.2222222222222,-0.12
1175.0,-0.245
1177.7777777777778,-0.33
1180.5555555555557,-0.35
1183.3333333333333,-0.3
1186.111111111111,-0.235
1188.888888888889,-0.205
1191.6666666666667,-0.195
1194.4444444444443,-0.2
1197.2222222222222,-0.195
1200.0,-0.2
1202.7777777777778,-0.21
1205.5555555555554,-0.215
1208.3333333333333,-0.23
1211.111111111111,-0.235
1213.8888888888887,-0.23
1216.6666666666663,-0.22
1219.4444444444446,-0.225
1222.2222222222224,-0.24
1225.0,-0.25
1227.7777777777778,-0.235
1230.5555555555557,-0.24
1233.3333333333337,-0.245
1236.111111111111,-0.245
1238.888888888889,-0.255
1241.6666666666667,-0.255
1244.4444444444446,-0.255
1247.2222222222222,-0.25
1250.0,-0.25
1252.7777777777778,-0.25
1255.5555555555554,-0.24
1258.3333333333333,-0.24
1261.111111111111,-0.235
1263.888888888889,-0.22
1266.6666666666663,-0.225
1269.4444444444443,-0.23
1272.2222222222222,-0.22
1275.0,-0.205
1277.7777777777776,-0.19
1280.5555555555554,-0.18
1283.3333333333337,-0.18
1286.1111111111113,-0.185
1288.888888888889,-0.215
1291.6666666666667,-0.21
1294.4444444444446,-0.18
1297.2222222222222,-0.165
1300.0,-0.14
1302.7777777777778,-0.125
1305.5555555555557,-0.13
1308.3333333333333,-0.12
1311.111111111111,-0.12
1313.888888888889,-0.11
1316.6666666666667,-0.11
1319.4444444444443,-0.105
1322.2222222222222,-0.1
1325.0,-0.095
1327.7777777777778,-0.09
1330.5555555555554,-0.085
1333.3333333333333,-0.075
1336.111111111111,-0.085
1338.8888888888887,-0.085
1341.6666666666663,-0.09
1344.4444444444446,-0.065
1347.2222222222224,-0.05
1350.0,-0.045
1352.7777777777778,-0.055
1355.5555555555557,-0.06
1358.3333333333337,-0.06
1361.111111111111,-0.045
1363.888888888889,-0.045
1366.6666666666667,-0.025
1369.4444444444446,-0.025
1372.2222222222222,-0.03
1375.0,-0.025
1377.7777777777778,-0.025
1380.5555555555554,-0.01
1383.3333333333333,-0.005
1386.111111111111,0.0
1388.888888888889,-0.01
1391.6666666666663,-0.005
1394.4444444444443,-0.005
1397.2222222222222,-0.01
1400.0,-0.015
1402.7777777777776,-0.03
1405.5555555555554,-0.05
1408.3333333333337,-0.075
1411.1111111111113,-0.06
1413.888888888889,-0.07
1416.6666666666667,-0.07
1419.4444444444446,-0.08
1422.2222222222222,-0.09
1425.0,-0.11
1427.7777777777778,-0.09
1430.5555555555557,-0.095
1433.3333333333333,-0.095
1436.111111111111,-0.11
1438.888888888889,-0.14
1441.6666666666667,-0.145
1444.4444444444443,-0.16
1447.2222222222222,-0.145
1450.0,-0.155
1452.7777777777778,-0.15
1455.5555555555554,-0.16
1458.3333333333333,-0.16
1461.111111111111,-0.16
1463.8888888888887,-0.15
1466.6666666666663,-0.14
1469.4444444444446,-0.15
1472.2222222222224,-0.155
1475.0,-0.17
1477.7777777777778,-0.15
1480.5555555555557,-0.14
1483.3333333333337,-0.125
1486.111111111111,-0.13
1488.888888888889,-0.14
1491.6666666666667,-0.155
1494.4444444444446,-0.14
1497.2222222222222,-0.125
1500.0,-0.13
1502.7777777777778,-0.135
1505.5555555555554,-0.145
1508.3333333333333,-0.155
1511.111111111111,-0.145
1513.888888888889,-0.13
1516.6666666666663,-0.125
1519.4444444444443,-0.135
1522.2222222222222,-0.135
1525.0,-0.135
1527.7777777777776,-0.125
1530.5555555555554,-0.11
1533.3333333333337,-0.11
1536.1111111111113,-0.095
1538.888888888889,-0.115
1541.6666666666667,-0.115
1544.4444444444446,-0.11
1547.2222222222222,-0.095
1550.0,-0.105
1552.7777777777778,-0.115
1555.5555555555557,-0.13
1558.3333333333333,-0.135
1561.111111111111,-0.125
1563.888888888889,-0.13
1566.6666666666667,-0.125
1569.4444444444443,-0.14
1572.2222222222222,-0.15
1575.0,-0.15
1577.7777777777778,-0.145
1580.5555555555554,-0.135
1583.3333333333333,-0.135
1586.111111111111,-0.155
1588.8888888888887,-0.16
1591.6666666666663,-0.175
1594.4444444444446,-0.155
1597.2222222222224,-0.15
1600.0,-0.155
1602.7777777777778,-0.16
1605.5555555555557,-0.175
1608.3333333333337,-0.175
1611.111111111111,-0.16
1613.888888888889,-0.16
1616.6666666666667,-0.16
1619.4444444444446,-0.16
1622.2222222222222,-0.16
1625.0,-0.17
1627.7777777777778,-0.155
1630.5555555555554,-0.145
1633.3333333333333,-0.155
1636.111111111111,-0.175
1638.888888888889,-0.17
1641.6666666666663,-0.17
1644.4444444444443,-0.155
1647.2222222222222,-0.14
1650.0,-0.145
1652.7777777777776,-0.16
1655.5555555555554,-0.18
1658.3333333333337,-0.18
1661.1111111111113,-0.175
1663.888888888889,-0.155
1666.6666666666667,-0.155
1669.4444444444446,-0.155
1672.2222222222222,-0.155
1675.0,-0.165
1677.7777777777778,-0.16
1680.5555555555557,-0.145
1683.3333333333333,-0.145
1686.111111111111,-0.155
1688.888888888889,-0.15
1691.6666666666667,-0.155
1694.4444444444443,-0.14
1697.2222222222222,-0.135
1700.0,-0.135
1702.7777777777778,-0.15
1705.5555555555554,-0.16
1708.3333333333333,-0.175
1711.111111111111,-0.165
1713.8888888888887,-0.145
1716.6666666666663,-0.14
1719.4444444444446,-0.155
1722.2222222222224,-0.175
1725.0,-0.19
1727.7777777777778,-0.175
1730.5555555555557,-0.165
1733.3333333333337,-0.16
1736.111111111111,-0.18
1738.888888888889,-0.195
1741.6666666666667,-0.2
1744.4444444444446,-0.185
1747.2222222222222,-0.175
1750.0,-0.18
1752.7777777777778,-0.185
1755.5555555555554,-0.19
1758.3333333333333,-0.19
1761.111111111111,-0.18
1763.888888888889,-0.18
1766.6666666666663,-0.17
1769.4444444444443,-0.165
1772.2222222222222,-0.18
1775.0,-0.19
1777.7777777777776,-0.17
1780.5555555555554,-0.16
1783.3333333333337,-0.165
1786.1111111111113,-0.175
1788.888888888889,-0.175
1791.6666666666667,-0.175
1794.4444444444446,-0.17
1797.2222222222222,-0.17
1800.0,-0.17
1802.7777777777776,-0.175
1805.555555555556,-0.18
1808.3333333333333,-0.19
1811.111111111111,-0.17
1813.888888888889,-0.16
1816.6666666666667,-0.155
1819.4444444444443,-0.16
1822.2222222222224,-0.17
1825.0,-0.165
1827.7777777777776,-0.15
1830.5555555555557,-0.135
1833.3333333333333,-0.145
1836.111111111111,-0.17
1838.8888888888887,-0.185
1841.6666666666663,-0.185
1844.4444444444448,-0.165
1847.2222222222224,-0.17
1850.0,-0.16
1852.7777777777776,-0.17
1855.555555555556,-0.18
1858.3333333333333,-0.195
1861.111111111111,-0.18
1863.888888888889,-0.14
1866.6666666666667,-0.125
1869.4444444444448,-0.105
1872.2222222222224,-0.095
1875.0,-0.075
1877.7777777777776,-0.035
1880.5555555555557,0.025
1883.3333333333333,0.115
1886.111111111111,0.22
1888.888888888889,0.325
1891.6666666666663,0.44
1894.4444444444443,0.585
1897.2222222222224,0.71
1900.0,0.82
1902.7777777777776,0.915
1905.5555555555557,1.005
1908.3333333333333,1.055
1911.1111111111115,1.04
1913.888888888889,0.935
1916.6666666666667,0.76
1919.4444444444448,0.555
1922.2222222222224,0.33
1925.0,0.135
1927.7777777777776,0.0
1930.555555555556,-0.095
1933.3333333333333,-0.155
1936.111111111111,-0.195
1938.888888888889,-0.19
1941.6666666666667,-0.155
1944.4444444444443,-0.115
1947.2222222222224,-0.105
1950.0,-0.105
1952.7777777777776,-0.13
1955.5555555555557,-0.145
1958.3333333333333,-0.165
1961.111111111111,-0.165
1963.8888888888887,-0.16
1966.6666666666663,-0.16
1969.4444444444448,-0.17
1972.2222222222224,-0.19
1975.0,-0.19
1977.7777777777776,-0.18
1980.555555555556,-0.17
1983.3333333333333,-0.175
1986.111111111111,-0.185
1988.888888888889,-0.18
1991.6666666666667,-0.19
1994.4444444444448,-0.185
1997.2222222222224,-0.175
2000.0,-0.175
2002.7777777777776,-0.17
2005.5555555555557,-0.175
2008.3333333333333,-0.185
2011.111111111111,-0.18
2013.888888888889,-0.155
2016.6666666666663,-0.15
2019.4444444444443,-0.16
2022.2222222222224,-0.165
2025.0,-0.17
2027.7777777777776,-0.16
2030.5555555555557,-0.145
2033.3333333333333,-0.155
2036.111111111111,-0.16
2038.8888888888887,-0.17
2041.6666666666663,-0.165
2044.4444444444443,-0.16
2047.222222222222,-0.15
2050.0,-0.145
2052.7777777777774,-0.145
2055.555555555555,-0.15
2058.333333333333,-0.155
2061.111111111111,-0.145
2063.888888888889,-0.14
2066.666666666667,-0.135
2069.444444444445,-0.145
2072.2222222222226,-0.145
2075.0,-0.15
2077.777777777778,-0.135
2080.555555555556,-0.12
2083.333333333333,-0.125
2086.1111111111118,-0.125
2088.888888888889,-0.135
2091.666666666667,-0.14
2094.4444444444443,-0.125
2097.222222222222,-0.115
2100.0,-0.13
2102.777777777778,-0.125
2105.555555555556,-0.135
2108.333333333333,-0.13
2111.1111111111118,-0.125
2113.888888888889,-0.105
2116.6666666666665,-0.1
2119.4444444444443,-0.1
2122.222222222222,-0.09
2125.0,-0.08
2127.777777777778,-0.055
2130.555555555556,-0.04
2133.333333333333,-0.03
2136.111111111111,-0.04
2138.8888888888887,-0.045
2141.6666666666665,-0.04
2144.4444444444443,-0.025
2147.222222222222,-0.02
2150.0,-0.01
2152.777777777778,-0.015
2155.555555555556,-0.025
2158.333333333333,-0.035
2161.111111111111,-0.025
2163.8888888888887,-0.03
2166.6666666666665,-0.04
2169.4444444444443,-0.055
2172.222222222222,-0.075
2175.0,-0.085
2177.7777777777774,-0.085
2180.555555555555,-0.075
2183.333333333333,-0.09
2186.111111111111,-0.1
2188.888888888889,-0.13
2191.666666666667,-0.135
2194.444444444445,-0.14
2197.2222222222226,-0.14
2200.0,-0.145
2202.777777777778,-0.15
2205.555555555556,-0.165
2208.333333333333,-0.17
2211.1111111111118,-0.165
2213.888888888889,-0.155
2216.666666666667,-0.17
2219.4444444444443,-0.17
2222.222222222222,-0.175
2225.0,-0.175
2227.777777777778,-0.17
2230.555555555556,-0.155
2233.333333333333,-0.16
2236.1111111111118,-0.165
2238.888888888889,-0.175
2241.6666666666665,-0.17
2244.4444444444443,-0.16
2247.222222222222,-0.16
2250.0,-0.17
2252.777777777778,-0.17
2255.555555555556,-0.19
2258.333333333333,-0.185
2261.111111111111,-0.19
2263.8888888888887,-0.185
2266.6666666666665,-0.19
2269.4444444444443,-0.185
2272.222222222222,-0.195
2275.0,-0.2
2277.777777777778,-0.195
2280.555555555556,-0.195
2283.333333333333,-0.185
2286.111111111111,-0.18
2288.8888888888887,-0.18
2291.6666666666665,-0.165
2294.4444444444443,-0.17
2297.222222222222,-0.16
2300.0,-0.165
2302.7777777777774,-0.16
2305.555555555555,-0.16
2308.333333333333,-0.16
2311.111111111111,-0.15
2313.888888888889,-0.14
2316.666666666667,-0.145
2319.444444444445,-0.145
2322.2222222222226,-0.16
2325.0,-0.175
2327.777777777778,-0.165
2330.555555555556,-0.16
2333.333333333333,-0.165
2336.1111111111118,-0.175
2338.888888888889,-0.17
2341.666666666667,-0.185
2344.4444444444443,-0.175
2347.222222222222,-0.17
2350.0,-0.175
2352.777777777778,-0.18
2355.555555555556,-0.195
2358.333333333333,-0.195
2361.1111111111118,-0.185
2363.888888888889,-0.18
2366.6666666666665,-0.165
2369.4444444444443,-0.18
2372.222222222222,-0.19
2375.0,-0.195
2377.777777777778,-0.195
2380.555555555556,-0.185
2383.333333333333,-0.18
2386.111111111111,-0.19
2388.8888888888887,-0.195
2391.6666666666665,-0.21
2394.4444444444443,-0.195
2397.222222222222,-0.19
2400.0,-0.19
2402.777777777778,-0.205
2405.555555555556,-0.19
2408.333333333333,-0.21
2411.111111111111,-0.19
2413.8888888888887,-0.19
2416.6666666666665,-0.195
2419.4444444444443,-0.205
2422.222222222222,-0.205
2425.0,-0.215
2427.7777777777774,-0.21
2430.555555555555,-0.195
2433.333333333333,-0.195
2436.111111111111,-0.205
2438.888888888889,-0.205
2441.666666666667,-0.215
2444.444444444445,-0.22
2447.2222222222226,-0.21
2450.0,-0.22
2452.777777777778,-0.22
2455.555555555556,-0.23
2458.333333333333,-0.22
2461.1111111111118,-0.2
2463.888888888889,-0.185
2466.666666666667,-0.165
2469.4444444444443,-0.15
2472.222222222222,-0.14
2475.0,-0.12
2477.777777777778,-0.1
2480.555555555556,-0.085
2483.333333333333,-0.06
2486.1111111111118,0.0
2488.888888888889,0.075
2491.6666666666665,0.165
2494.4444444444443,0.27
2497.222222222222,0.365
2500.0,0.475
2502.777777777778,0.6
2505.555555555556,0.69
2508.333333333333,0.77
2511.111111111111,0.85
2513.8888888888887,0.91
2516.6666666666665,0.91
2519.4444444444443,0.835
2522.222222222222,0.725
2525.0,0.59
2527.777777777778,0.43
2530.555555555556,0.25
2533.333333333333,0.1
2536.111111111111,0.0
2538.8888888888887,-0.065
2541.6666666666665,-0.105
2544.4444444444443,-0.12
2547.222222222222,-0.115
2550.0,-0.105
2552.7777777777774,-0.11
2555.555555555555,-0.135
2558.333333333333,-0.155
2561.111111111111,-0.165
2563.888888888889,-0.17
2566.666666666667,-0.165
2569.444444444445,-0.18
2572.2222222222226,-0.195
2575.0,-0.2
2577.777777777778,-0.2
2580.555555555556,-0.2
2583.333333333333,-0.21
2586.1111111111118,-0.215
2588.888888888889,-0.21
2591.666666666667,-0.215
2594.4444444444443,-0.215
2597.222222222222,-0.21
2600.0,-0.225
2602.777777777778,-0.225
2605.555555555556,-0.24
2608.333333333333,-0.24
2611.1111111111118,-0.245
2613.888888888889,-0.24
2616.6666666666665,-0.24
2619.4444444444443,-0.25
2622.222222222222,-0.26
2625.0,-0.26
2627.777777777778,-0.25
2630.555555555556,-0.255
2633.333333333333,-0.255
2636.111111111111,-0.265
2638.8888888888887,-0.275
2641.6666666666665,-0.29
2644.4444444444443,-0.285
2647.222222222222,-0.285
2650.0,-0.295
2652.777777777778,-0.31
2655.555555555556,-0.315
2658.333333333333,-0.3
2661.111111111111,-0.265
2663.8888888888887,-0.25
2666.6666666666665,-0.235
2669.4444444444443,-0.235
2672.222222222222,-0.235
2675.0,-0.225
2677.7777777777774,-0.205
2680.555555555555,-0.18
2683.333333333333,-0.17
2686.111111111111,-0.17
2688.888888888889,-0.175
2691.666666666667,-0.18
2694.444444444445,-0.165
2697.2222222222226,-0.145
2700.0,-0.15
2702.777777777778,-0.145
2705.555555555556,-0.135
2708.333333333333,-0.14
2711.1111111111118,-0.14
2713.888888888889,-0.135
2716.666666666667,-0.125
2719.4444444444443,-0.125
2722.222222222222,-0.12
2725.0,-0.115
2727.777777777778,-0.115
2730.555555555556,-0.105
2733.333333333333,-0.1
2736.1111111111118,-0.105
2738.888888888889,-0.105
2741.6666666666665,-0.11
2744.4444444444443,-0.1
2747.222222222222,-0.095
2750.0,-0.085
2752.777777777778,-0.1
2755.555555555556,-0.1
2758.333333333333,-0.105
2761.111111111111,-0.095
2763.8888888888887,-0.09
2766.6666666666665,-0.095
2769.4444444444443,-0.105
2772.222222222222,-0.115
2775.0,-0.125
2777.777777777778,-0.12
2780.555555555556,-0.12
2783.333333333333,-0.14
2786.111111111111,-0.15
2788.8888888888887,-0.175
2791.6666666666665,-0.185
2794.4444444444443,-0.185
2797.222222222222,-0.19
2800.0,-0.21
2802.7777777777774,-0.22
2805.555555555555,-0.23
2808.333333333333,-0.23
2811.111111111111,-0.24
2813.888888888889,-0.255
2816.666666666667,-0.26
2819.444444444445,-0.285
2822.2222222222226,-0.3
2825.0,-0.29
2827.777777777778,-0.28
2830.555555555556,-0.28
2833.333333333333,-0.265
2836.1111111111118,-0.285
2838.888888888889,-0.26
2841.666666666667,-0.225
2844.4444444444443,-0.2
2847.222222222222,-0.18
2850.0,-0.165
2852.777777777778,-0.16
2855.555555555556,-0.17
2858.333333333333,-0.16
2861.1111111111118,-0.155
2863.888888888889,-0.155
2866.6666666666665,-0.155
2869.4444444444443,-0.16
2872.222222222222,-0.16
2875.0,-0.15
2877.777777777778,-0.15
2880.555555555556,-0.155
2883.333333333333,-0.165
2886.111111111111,-0.175
2888.8888888888887,-0.18
2891.6666666666665,-0.16
2894.4444444444443,-0.16
2897.222222222222,-0.15
2900.0,-0.165
2902.777777777778,-0.165
2905.555555555556,-0.165
2908.333333333333,-0.17
2911.111111111111,-0.165
2913.8888888888887,-0.17
2916.6666666666665,-0.18
2919.4444444444443,-0.18
2922.222222222222,-0.18
2925.0,-0.17
2927.7777777777774,-0.17
2930.555555555555,-0.185
2933.333333333333,-0.2
2936.111111111111,-0.22
2938.888888888889,-0.22
2941.666666666667,-0.22
2944.444444444445,-0.21
2947.2222222222226,-0.215
2950.0,-0.225
2952.777777777778,-0.24
2955.555555555556,-0.245
2958.333333333333,-0.235
2961.1111111111118,-0.23
2963.888888888889,-0.245
2966.666666666667,-0.265
2969.4444444444443,-0.28
2972.222222222222,-0.285
2975.0,-0.285
2977.777777777778,-0.28
2980.555555555556,-0.295
2983.333333333333,-0.305
2986.1111111111118,-0.305
2988.888888888889,-0.31
2991.6666666666665,-0.295
2994.4444444444443,-0.285
2997.222222222222,-0.275
3000.0,-0.265
3002.777777777778,-0.265
3005.555555555556,-0.25
